self,-0.4768338624831995,-34350188.95170121
glow,-0.47677085397706054,-432538119.9055089
society,-0.4762891837074192,-49367214.66488549
distant,-0.47623981889153505,-137025951.09439743
liked,-0.4762317570858006,-34252646.444137804
em,-0.4759108169495269,-12659189.887731723
mighty,-0.47586839085895355,-157549140.58061227
shared,-0.4753611601258449,-793847071.805251
word,-0.475129610079812,-13850514.65251946
happiness,-0.4733669010951776,-69684035.36383985
main,-0.4733483396771495,-72624197.39267124
give,-0.4732776499736811,-11559717.716342831
will,-0.4725531706024273,-337046.36544209754
grand,-0.4708796771911212,-56075708.342233196
ruined,-0.4704114348108451,-389204544.90202355
everybody,-0.46987190364444936,-11488108.094648527
old,-0.46859970856701755,-804200.2571126759
passage,-0.46826898557594704,-61401125.18856595
uniform,-0.46808135724794203,-145494683.02714127
brilliant,-0.46718012520545393,-258269589.15483117
bones,-0.4663962854683469,-82717663.83005174
protection,-0.4652076360437695,-482833476.33612496
recalled,-0.46498579960924563,-390395369.61449546
troubled,-0.46410208157158134,-298651547.8047469
knees,-0.46408013090403843,-99701896.59828605
strangers,-0.46234906356546035,-420778477.7471017
thirteen,-0.4622877003427863,-51610211.31133824
battle,-0.4622703196514059,-13816478.73252542
sun,-0.4620321985049716,-24023259.471784487
helping,-0.4617786332657715,-802750350.0142937
shift,-0.46165904478179404,-260340201.7883181
seeking,-0.46122616713947745,-369646689.85992825
release,-0.45956402547222563,-562740417.6205803
everything,-0.45941048392409656,-14221000.90714398
century,-0.4582603373799815,-89243867.03987163
tender,-0.458032280726961,-196348089.5438644
hospital,-0.45688358991903033,-18464204.21536634
rate,-0.4561741855838979,-94448389.83655062
barely,-0.4553830101256601,-192423139.76039082
clouds,-0.45473064383155526,-257955650.5786178
pause,-0.4544167333879921,-112533045.96790409
decided,-0.45300901073621597,-34098578.72496537
sit,-0.4527721511331506,-58822164.86732861
admiration,-0.45163984743357066,-252582315.14865533
delighted,-0.450558243365065,-244533751.91281426
ways,-0.4503643579386818,-145757103.2567152
studied,-0.45016328201154837,-184721654.21282527
green,-0.4499625424031297,-12634763.47967635
belonged,-0.4493956703616347,-309936635.99902844
enemy,-0.4476593137508686,-11288682.188581027
member,-0.44719147948287197,-175675099.2959603
matters,-0.4462150091031515,-112963986.52590455
flesh,-0.44450490158187816,-26397940.04150924
sleeve,-0.44411844738999695,-543873306.0042107
clothing,-0.4438035427555455,-312962920.2980061
weather,-0.442925109300383,-84034779.65884419
burn,-0.4427645821564936,-248879385.1224304
simply,-0.4416772128244148,-40515545.859128214
due,-0.4404497649829096,-193783832.53124514
responsibility,-0.4403099858961611,-469889229.2060831
woke,-0.4385903009955869,-316518672.54752696
nonsense,-0.4380488201868443,-181353450.3516652
french,-0.43726981341345045,-16612491.09684049
fine,-0.43600901807288317,-22839431.65604142
months,-0.43520375868373024,-39245166.59637427
promise,-0.43463264622661524,-89436995.62639408
bowl,-0.43409313111324643,-257581452.48066017
popular,-0.4333336343591462,-556266701.5159796
colour,-0.4332464641026933,-67424769.65667227
engaged,-0.43130039831907,-82648902.18399866
o,-0.4311512682156548,-1573796.7063158099
reality,-0.4308715546620602,-216621831.14330223
meaning,-0.4306112662110735,-195454041.9572326
tried,-0.4299044884539266,-17679906.4660861
most,-0.4274139035560762,-4098875.8893006677
fun,-0.42632627687153896,-117395209.06819972
called,-0.4261446315014322,-11475834.38889484
art,-0.4239059987734866,-6353856.321805807
quit,-0.42374091157357907,-191047531.89781684
sheer,-0.4232189891475386,-556229096.718353
st,-0.4230892864540345,-9870727.484112948
mess,-0.42202727953410385,-166311706.5096911
awake,-0.42165753438701886,-257086047.0366966
blame,-0.4201038518530052,-305799833.6659774
parts,-0.4195257842803469,-306872400.9894606
leaning,-0.4187152972060677,-187647697.72032017
harder,-0.4178140417657373,-700059675.9728458
occasionally,-0.4172789110439714,-220842948.88116422
violent,-0.41702437423139993,-44890497.145915486
every,-0.41579244664134457,-5623867.017508169
also,-0.4155755772609523,-4400732.365579801
silent,-0.41506562626493354,-41069173.61484583
rule,-0.4141571189829382,-225846140.4181805
advantage,-0.4135036321082956,-330362497.22858703
meat,-0.41303717401685897,-35746409.62733843
lifting,-0.4119724440631649,-659214504.6649915
protest,-0.4118657803574537,-647806595.5148293
leapt,-0.41183558440621115,-136925366.43301404
refuse,-0.4113133266900002,-270666760.79321337
likes,-0.4100560578736188,-364413797.7364015
stories,-0.40910951451693034,-87457313.72754402
blown,-0.4089765434696354,-710870183.6374955
lord,-0.40853538658366073,-953760.3520472021
since,-0.4084488102537741,-12250618.537225733
heaven,-0.40817410226963907,-26681451.92965117
refused,-0.4081558973859642,-134534342.84285775
polite,-0.4080684597342715,-376899200.40787894
laying,-0.40732598108675566,-584952304.0185776
college,-0.4072563267248493,-32411961.92485404
heels,-0.4069744201181214,-315046376.5191849
conscience,-0.40662894469302635,-179553496.5329851
write,-0.40640845889986066,-34671757.521915376
chose,-0.40587603210649115,-465472724.3182699
assured,-0.40577384301637326,-117326091.48008761
tiny,-0.40431676020419927,-53287915.14070013
deliver,-0.40339516451271584,-657530312.7865094
frowned,-0.40196714715534654,-139420324.66552585
things,-0.40077428838394774,-3459623.1726267864
stronger,-0.3991591689392281,-481298822.3329172
boots,-0.39876864716915106,-34108558.65573128
adding,-0.39849175042481805,-1091906047.0742686
able,-0.3979986303791432,-22917853.160743315
wind,-0.3971452355753303,-14483973.011753941
pass,-0.3946174151810532,-75944692.32001336
underneath,-0.3945791327736897,-523861168.19974166
tear,-0.3944559383228071,-511098758.08643603
she,-0.3942377812403438,-13348.63408080868
answered,-0.3941472159366526,-3550334.6038456443
flowers,-0.3935350405778908,-45263823.20628708
giant,-0.3916777008295117,-26964401.694750395
abruptly,-0.39116392990737375,-99729855.7820506
none,-0.39112638476041806,-48135798.3432647
ball,-0.39086466973074496,-38082586.01193339
around,-0.38978561259417904,-991807.6322854781
bottles,-0.3894730371996856,-264163370.17124468
hesitated,-0.3887280821825322,-87452817.88657536
provide,-0.38718299950228163,-794371244.0820367
foreign,-0.38605406068770953,-96630820.2810398
dragged,-0.3842812079922345,-189217275.3636981
scattered,-0.3832821912754931,-314744249.83753407
in,-0.3826182982254367,-84855.72719816561
protested,-0.3823961967468211,-239145321.81615663
blew,-0.38146230641809603,-219447823.3962723
beyond,-0.37907803324137934,-26002273.830590837
appeal,-0.3789512849214219,-313475790.0926204
colours,-0.37876195077323455,-386279995.92243177
away,-0.3780437844842645,-3062940.3734062235
thousand,-0.3778937694338146,-7767535.605150169
onto,-0.37721736283698243,-25359847.64006167
personally,-0.37713436430210406,-357194218.2448793
developed,-0.37643190787495595,-567366179.0710562
gather,-0.375072446829731,-552252038.7618068
noon,-0.3744765579965028,-233982394.47854543
together,-0.373859661504676,-17799666.142776478
crowd,-0.37368454653430516,-52670507.24201196
aloud,-0.37365770897858436,-225838368.16198456
return,-0.37359389937185006,-17237112.692608904
ones,-0.3734893393478736,-75331122.81954853
spite,-0.37285169554082376,-71791691.53665192
of,-0.3728327802274929,-11637.272679552938
further,-0.3727182533565854,-24487883.37257884
gained,-0.3719706199776544,-218791184.14734793
talking,-0.37187369600674,-13245426.621023921
knocking,-0.37061725044010513,-657033031.1804794
hearts,-0.370213181148537,-168863059.09960562
market,-0.369411832321283,-176320874.45243332
excitement,-0.3691581349057737,-95921006.38537832
is,-0.3691060718554162,-57334.270175006575
troubles,-0.3658746071755639,-567908631.5028584
guessed,-0.36557424179037784,-200295045.4702742
avenue,-0.3653966050885827,-47098116.21595468
village,-0.36464987956214373,-11777262.725078693
astonished,-0.3643276626182612,-164650995.05095157
extra,-0.3642042208916575,-280134160.54630905
central,-0.364070824353374,-220118977.41401172
says,-0.36362334568091326,-1075100.3409974878
seventeen,-0.3631440176778478,-618406016.7037716
turning,-0.362981985218797,-51412699.47092724
pure,-0.36248891437694075,-153378325.5995585
strongly,-0.36238298693494964,-379511670.88052195
fit,-0.3619354623946647,-170229573.8280403
burst,-0.36143249489156604,-83453320.47395988
bore,-0.36105052441730096,-201120538.1636143
being,-0.3568523271041367,-4199082.52788785
child,-0.35607804258501374,-4122442.7751755808
garden,-0.354993087479276,-11161273.428657863
silently,-0.3540299064421933,-129708850.51949398
wants,-0.3535495107872199,-58861544.12047698
properly,-0.35339485994428044,-346835998.34382683
attend,-0.352466510096681,-279893879.5389183
disgust,-0.3523866783472356,-403254969.99719834
released,-0.3520968094545261,-510070368.92664945
how,-0.3514675216842898,-1776411.4677278553
pressure,-0.35079706358424856,-217153752.374939
part,-0.3507806500224472,-16242504.454545235
stick,-0.35048105972119703,-49995964.158544414
loved,-0.3499200234469429,-17409409.95391763
imagined,-0.34930856840558616,-126710256.34891242
tail,-0.3491415380164336,-111512554.8532204
seventy,-0.34862182385934426,-328111281.15759665
and,-0.348368321401685,-8753.587142743947
occasional,-0.34832426046390386,-526971624.6584146
paused,-0.34799421015729803,-17420661.790450525
greater,-0.3478314663792185,-109553071.63758835
gradually,-0.3475562022289327,-175451033.3269993
final,-0.3472184708966272,-142003093.20118374
practical,-0.34703922629489303,-265275626.4044533
vast,-0.3464377693160439,-95435536.25461522
grace,-0.3463649434805105,-7141225.865505259
exercise,-0.3440275517878115,-448006680.0686816
affairs,-0.34338822840696054,-97522436.83812666
branches,-0.34320759166437886,-202380245.3450608
shortly,-0.34225288531639364,-178346702.44562867
#placename,-0.342230320233761,-131252.46032486652
bay,-0.3416780198151173,-56374827.31127992
charming,-0.3407925722169892,-132765194.17477733
between,-0.33988145863311425,-11580134.269213393
fled,-0.3398376595817391,-306862376.87344456
entirely,-0.3396133108400726,-65228170.81727076
steadily,-0.3394657880994424,-305633078.7391026
thoughts,-0.33911867689314457,-33153593.570677716
often,-0.338383870592927,-18061759.994768538
forty,-0.33722340625758296,-60032437.517925434
active,-0.3361934798428236,-423556282.3248089
swiftly,-0.33588490009487,-113530488.35284442
metal,-0.3358231111305866,-35232650.42710599
distance,-0.3356557017649192,-48751232.5416086
loaded,-0.3352644275628702,-305873005.4197187
merely,-0.33407130160477544,-24422702.827283673
other,-0.33358357747351414,-3026050.1314340723
actual,-0.3331081640517213,-207950734.71281353
rules,-0.33268025414337404,-432297752.5795035
family,-0.33119042690876893,-9970373.683294844
fix,-0.3304319594018595,-240229706.2157259
remaining,-0.3292912719189011,-403176143.9216633
star,-0.3292362323507941,-27504235.935871806
changed,-0.3291286787658644,-79058612.9913999
journey,-0.32697286761375366,-56161176.48867334
work,-0.3262669678046683,-4034993.9091288703
memory,-0.3253396404925619,-62161668.52169143
it'll,-0.32517020173059724,-114094619.4728596
supply,-0.3247262778360065,-238154867.8534267
charged,-0.324563742780254,-277603523.6113725
scarcely,-0.32384056904593617,-22978920.623623893
season,-0.3235453584725938,-121418364.62841131
yourself,-0.3226399856438256,-18325168.07349498
tones,-0.32233891376145224,-103318241.64188977
street,-0.3213828548866352,-2816384.219719953
deep,-0.31855453658985206,-22067702.10407365
#punct_',-0.31845666278566515,-116.99865346197758
cook,-0.31675831860746456,-94518921.46984102
walked,-0.3157095466889177,-6014328.37069693
both,-0.31549146489698576,-9651596.765222065
himself,-0.3151890501061517,-1068919.0522948469
learn,-0.31470600083844136,-61582107.439462006
fruit,-0.31416392779337027,-72603532.41988093
led,-0.31352323837376667,-37837519.737184584
keep,-0.3125784369914831,-10406812.615103358
forms,-0.3125264604051071,-364334134.84568214
offering,-0.3114210803506136,-612478273.180348
spoken,-0.3097199875532296,-61089763.49939132
sank,-0.30963446864449035,-131752673.47458854
standing,-0.3096340088995825,-23894309.45834724
crack,-0.3094713187030956,-60565908.12202815
excited,-0.3085643422287245,-104008523.88630676
prepare,-0.30848959312237717,-354394523.92132473
bread,-0.30831514463488946,-45312283.04946456
#wordlength,-0.3074631575890384,-14.78752245912175
latest,-0.3065893177061578,-666325245.5448873
bigger,-0.3064704882601207,-203556782.62658218
acting,-0.30628790690369545,-313687706.3023993
slipping,-0.306018938283268,-760166019.9148012
mirror,-0.30551789019603753,-91101044.66253312
north,-0.3049330818626609,-10684759.78463697
enjoying,-0.30384074083939183,-508536322.28211784
fail,-0.30234135309202115,-218391065.4674941
till,-0.3011252485201822,-4908542.900465309
string,-0.30010222123901165,-200122601.76128972
disappointment,-0.30009249294342893,-300553351.98604506
order,-0.29791754472537096,-18312011.53189265
surprising,-0.29788505278890937,-557647961.0762707
read,-0.2976889252033903,-9682115.01132921
protect,-0.2975668870278752,-242936588.24442667
heel,-0.29487846066226653,-473776874.1559535
answer,-0.2946302010382408,-15056209.199661395
deeper,-0.2945088648927483,-314284094.07656324
discussed,-0.2941968840556681,-391572886.361811
existence,-0.293125840598942,-86687683.30179031
beg,-0.2920975439698598,-106514627.39720415
favourite,-0.2916990152367675,-122500462.9871052
instead,-0.2910997935230286,-39005848.555584684
invitation,-0.2909571818227159,-280348822.76727694
superior,-0.29016036619002517,-61223331.69647108
imagination,-0.28993243362795323,-154786749.03397933
master,-0.2889059377799346,-3217886.440311747
kindly,-0.28847369093787795,-110839906.38988562
bitterly,-0.2884590726381143,-248048964.020027
dirt,-0.2883198624068968,-103616716.33289908
interest,-0.2865226625461404,-18585245.68128952
view,-0.2857409466562667,-44064411.99216262
thinking,-0.28506910624224197,-2863071.8178295344
startled,-0.28493363638581043,-121901511.19955069
collar,-0.2848283248026246,-173439909.0108396
careful,-0.2844556944662169,-93627814.59765393
understood,-0.2841660548989128,-64648756.822084956
bound,-0.2831020597379918,-81849041.23773548
gentle,-0.2819144266148983,-69922077.27923281
step,-0.2815137205604153,-1165761.3006221103
prospect,-0.280986144841357,-254524935.85383883
stretch,-0.2807039672881957,-304223428.8301955
voice,-0.28013624446758195,-1836108.6215531095
established,-0.28003392587405834,-350610985.94764394
comes,-0.2797286258915161,-14348294.140641095
faintly,-0.27960692616620464,-257622040.45488885
moved,-0.2796066226580012,-8193198.452055962
uncertain,-0.2795295294922609,-405249192.0528415
feared,-0.27891968755286267,-151140966.68961087
washed,-0.2786889624529917,-204947045.54193237
square,-0.27821136130806373,-44647614.2167506
grateful,-0.27804513406611026,-181454842.54099643
sixteen,-0.2768505181032297,-272800919.90659153
throwing,-0.276688700197344,-279601738.78144616
allow,-0.2765496606108215,-77198315.94550978
aren,-0.27628358135581377,-39535035.45027459
push,-0.2746816828125518,-268232360.938438
rows,-0.27449109697510893,-451768044.7930437
notion,-0.2742706050193495,-146352775.6344135
joined,-0.274215011140721,-157356410.4005041
sore,-0.27390513738331523,-277047595.87117356
issue,-0.2738001595781668,-291404824.8943955
tale,-0.2737323966667342,-51173987.647181876
vision,-0.27367408865193943,-92917140.56421517
filled,-0.27281911951264126,-27859808.393699095
ate,-0.27276534429840466,-139932353.8686304
ah,-0.27098694937899553,-1273319.44925384
calling,-0.2706770648160844,-102675397.89040634
height,-0.2706756136111498,-207076682.91332033
dozen,-0.2698324475715898,-50961198.81659741
certainly,-0.2694603964164219,-8711469.440644113
an,-0.26681327464136,-245966.49048122606
worth,-0.26643173815622134,-10830662.852043388
badly,-0.2655617225178755,-174126268.48447788
soon,-0.26504921478178917,-4719403.371087926
satisfaction,-0.26383856257478633,-99379807.19217403
condition,-0.2637870619263046,-78973966.0995239
wanting,-0.2637668110738643,-174821751.72753978
courage,-0.26323589498519573,-63914273.59794849
lightly,-0.26097520152880654,-180915806.48255178
wave,-0.25934492691610217,-187218529.44936806
hands,-0.25894593058515786,-4100370.199629573
beating,-0.2586601638745077,-254078582.6975696
sold,-0.25848263767730545,-29699841.77834432
its,-0.2584006040770907,-887961.6304980193
throughout,-0.2578780753154363,-223852751.71061763
caused,-0.2571860775238015,-77986808.8247127
entire,-0.2570965665899207,-56102958.3555967
mud,-0.25581400782146296,-65411134.34800029
marriage,-0.2544682895325349,-21523877.127118308
white,-0.25415319591740354,-1009578.7526367502
angrily,-0.2533960616546304,-171420891.6153376
enormous,-0.25329738440809857,-112541141.66343608
intent,-0.2529797674375281,-333152257.7112707
fence,-0.25162495743425517,-71523779.44220881
curled,-0.2515683043451823,-389107805.9707056
mountain,-0.2508915325745888,-7845598.780699332
favour,-0.2504755799461888,-72110839.38158834
she'll,-0.2502030648940902,-112668483.0220025
jumping,-0.2496670411628086,-492865326.61827505
upright,-0.24943119533744176,-407601034.52252483
despair,-0.24913785962586882,-90801961.08547774
choice,-0.24906567040347166,-151259068.8827969
passing,-0.2483266745861153,-88326946.85823809
but,-0.24685397284622204,-98130.72471481307
triumph,-0.24601053588392172,-220219267.62459034
unexpected,-0.24591963926370555,-214925511.93247992
b,-0.24564215935569622,-23722932.293341443
reports,-0.24537932469294896,-201701500.61928684
starting,-0.24439367967277908,-150251591.48816213
advance,-0.24414600938437048,-171508038.7845263
bending,-0.2435979408406002,-195547632.6937012
series,-0.24177244335295017,-208963753.65868008
stones,-0.24172713756349515,-47157511.370021336
hole,-0.24114429480691155,-16133706.43971333
affection,-0.2409760087194167,-75469419.81571263
especially,-0.24085420330528384,-42100943.03126331
example,-0.23994069386245354,-73045032.65028705
invited,-0.23931305869115835,-158932574.67077592
centre,-0.23920020381496265,-28536283.188757073
action,-0.23861733729695894,-50763427.56107712
squeezed,-0.23858509633777908,-256667061.50446638
driving,-0.23844450093750943,-78502998.977914
covered,-0.23841113276349488,-43085740.02041996
wanted,-0.23680182404611677,-2693933.172592526
cheek,-0.2360800159540515,-71298412.42530373
bridge,-0.23588324489703028,-14078567.345441818
receive,-0.23570460319287384,-91122336.2189745
lose,-0.2356539308451182,-96783682.21332069
re,-0.2350597481444803,-16192693.831223711
move,-0.23464416207504918,-24221265.70517892
impatiently,-0.23442627688302684,-190941626.1165893
alive,-0.23434621933812969,-43323898.249935776
hope,-0.23327876800821076,-9109042.994116763
sharply,-0.23315118299189613,-51401512.52634903
manners,-0.23152112430413038,-38143098.57548453
nose,-0.23131279485955752,-22226278.201617576
dogs,-0.23112253207062486,-33484374.01711758
particular,-0.23096904021943018,-45901946.77131635
following,-0.23045702402903112,-35230282.88472414
cracked,-0.22972226851821453,-302989951.6468801
single,-0.22954218828184617,-36864134.958812095
set,-0.2294947061923984,-8486323.64409824
down,-0.2292878534417233,-393778.0727518424
harsh,-0.22912933477087163,-208877266.02770665
brushed,-0.22900397176708703,-268666183.6459639
works,-0.22899406616204795,-85315024.47456183
enemies,-0.22888241800058298,-96315051.68421854
puts,-0.2278839988729684,-160832014.79753044
begin,-0.22634892207536172,-68984179.6868608
holes,-0.22599220159373193,-215866551.22536156
"#punct_,",-0.22480905557780528,-32.99078047365041
de,-0.2243940915776709,-668089.1584624554
sought,-0.22362871527101644,-69996356.63855548
try,-0.2231380296380459,-13604673.820709994
arrive,-0.22263457814129103,-306125930.2272558
while,-0.2217157101469031,-1859165.7746635745
remind,-0.22168651534940723,-558245048.4719509
reminded,-0.22133017074478437,-94259256.55336352
nurse,-0.22090010541866403,-1821027.2371113386
past,-0.22068040106022033,-11078675.376326203
power,-0.21994516874565495,-6487951.251950662
burning,-0.21984292672816863,-52876761.493558824
than,-0.21982347585625897,-997522.2727124372
struggled,-0.21945440225886467,-280035812.6823659
breathe,-0.21866931870683928,-174688508.3401453
blanket,-0.21858234319630612,-120640455.99922043
queen,-0.21810580660837522,-1209378.2951221704
handkerchief,-0.2176619823425566,-52688751.04055868
we,-0.217561002141557,-63340.36966108548
position,-0.21732848338821076,-17373224.91412462
raise,-0.21579944037910936,-137894548.39190418
us,-0.21411687684516909,-558919.6697040249
sand,-0.21288986581120473,-23636740.626342256
start,-0.2117867113594536,-21366569.19163438
alert,-0.21164469911936074,-287262803.1100651
birth,-0.21154957483983106,-161159339.07600853
chamber,-0.21120295047921306,-11328401.689935798
into,-0.2103197889835303,-508153.5563461062
stupid,-0.21020843150126048,-63670596.83682142
ridiculous,-0.21013489781997816,-146085656.76746032
softly,-0.20978757937446463,-27053404.072349835
oil,-0.20873132545843864,-52302041.723600514
send,-0.2081833687055798,-27236601.85885026
otherwise,-0.20719229474701625,-109431277.57006885
recent,-0.20692101582970168,-236625886.08909383
hold,-0.20609710879314572,-21550490.695923083
finished,-0.2059661466387756,-29962518.241660148
landed,-0.2053141332135926,-242801544.32155514
how's,-0.20508260504294817,-184653755.61341673
weak,-0.20496807234422396,-81962835.11526716
hill,-0.20496416055521058,-6160838.72420247
easier,-0.20450363362138368,-235086933.49372336
watched,-0.20247318365369388,-10043938.122633863
effort,-0.20166506818850402,-55786624.337268546
need,-0.2013947397073162,-7277455.610890656
deny,-0.20112848986927473,-233393670.93571723
source,-0.20061019548705017,-185863184.79211283
brass,-0.20035032016627244,-174043915.00966018
claim,-0.2000844740604287,-48560459.10520125
do,-0.1991373235916988,-305215.0391146165
prefer,-0.19879153497272106,-200217771.32762948
red,-0.19866190750326573,-3415154.8753808327
presented,-0.19859274436454377,-102679138.3281002
exchange,-0.19854222478264233,-183420164.31279528
cast,-0.19837131679999384,-45688957.82805835
from,-0.19778792104420814,-306924.88484270487
advice,-0.1977858226201528,-79533866.08810395
bent,-0.19749057463970943,-4370488.223859592
speak,-0.19729353407695094,-7204379.870139166
strength,-0.196187112888291,-24846125.406156823
ll,-0.19567121817115185,-6103389.03753745
up,-0.19526410577601888,-115190.43843574979
visitors,-0.19436938095065184,-136893433.02442044
pitch,-0.1919146784313715,-224891798.17651567
funny,-0.19152445815948982,-16710635.843666552
armed,-0.19129209098759684,-106918042.71001719
clenched,-0.1910703730587892,-245701522.66370136
such,-0.1909898892912335,-842676.25080025
degree,-0.1906962863041131,-87099518.61502622
slight,-0.1906074422500678,-66450765.59396443
mounted,-0.19043767395960567,-146869513.13480935
confidence,-0.19030822762976277,-41114279.388728924
sleeves,-0.19028328000782074,-571231703.8689725
crossing,-0.19010423918444339,-315304960.07875764
waved,-0.18998012333110817,-80819472.97726952
except,-0.18980932258469332,-11707362.306861997
waiting,-0.18903256398869286,-12367068.048647536
giving,-0.1889997049296415,-45374518.06755203
separate,-0.18861382752783223,-303636496.5337774
pretend,-0.18843805274227726,-332428880.2952913
heat,-0.18758424343293226,-52637382.03812628
shoulder,-0.18732007414555052,-16728246.822675528
breathing,-0.18714034144810746,-95086595.31148489
without,-0.18694896863381671,-2578183.6688133623
explained,-0.18659095114503904,-20230154.395042907
finds,-0.1864692875484255,-236375543.39504445
contact,-0.1860446935324534,-94812585.39960557
willing,-0.18592192008114133,-85170561.38814153
die,-0.1834955055098474,-18021267.078963026
good,-0.18299645079123575,-933747.4322381245
job,-0.18267237930556077,-5501486.643014707
reasonable,-0.18223784278479188,-152555888.29977593
male,-0.1820702546519525,-124622843.26941195
strange,-0.18132953459974555,-7611891.36654624
regarded,-0.18102456765961425,-59005050.12645542
normal,-0.18082351666058744,-93370110.3122098
fierce,-0.1804366839837482,-116072195.4454866
really,-0.1791977812159514,-1535394.4387177627
store,-0.17919318617386704,-7281798.65323343
understand,-0.17845747334308404,-7183057.416470036
helped,-0.1778328933129555,-83732655.84638417
we'd,-0.17780468081346512,-13559620.546318913
stared,-0.1776319495808431,-6971693.683600887
relaxed,-0.17721471355205423,-192917176.96818653
state,-0.17678133824244896,-11933107.212110216
new,-0.17493388325749304,-1422314.1435174395
showing,-0.17458297179916213,-87030626.27454856
direction,-0.17396207896386112,-20673036.14066328
south,-0.17381332935447513,-825169.0850688564
rough,-0.17379058396967442,-56712910.48344652
insist,-0.17275867596517772,-356014183.8608491
shows,-0.1727273334228035,-184430508.9058293
thoughtful,-0.17094889316025935,-214467562.36345246
louder,-0.17079414430246367,-262556458.0151279
talks,-0.170350659045247,-355021584.41494
listen,-0.16923364288403958,-12420227.702920502
disappear,-0.16900270571864312,-369266388.83941066
local,-0.16899555579479764,-50841700.29276317
coloured,-0.1689033616890533,-34946625.47552467
picking,-0.16880153904940878,-104783133.12625061
familiar,-0.16878614601596253,-52504720.58159262
kept,-0.1684308431213747,-8931480.714404661
benefit,-0.1675059596613001,-322002605.4204172
him,-0.16743381510823632,-55018.00883133008
much,-0.16742670103467755,-1170141.0826520768
choked,-0.16726003920398208,-255590432.19631058
boys,-0.16617116970871193,-4174362.514799691
pay,-0.16605842163850465,-11303289.986431634
furious,-0.16578642929172535,-171339723.84646136
e,-0.16557851923285294,-5894565.494077169
sleepy,-0.16503479054437398,-255486058.25896725
urgent,-0.16454425942684522,-323860618.825202
task,-0.16411403073278477,-68040015.56276096
settle,-0.16355268866029177,-150896203.45990455
ice,-0.16280722777947365,-8158750.23850245
bunch,-0.16180635231308638,-73844068.2358207
jealous,-0.16166121746094242,-142894544.09957933
cried,-0.16162999051336246,-1103428.095482069
brings,-0.16099092760816042,-388579673.95882475
screen,-0.16057171633865389,-23092832.463233523
dirty,-0.16049962145745503,-36231054.57199647
hate,-0.16000405595976994,-36307759.92240353
tongue,-0.15891349211910558,-34136661.85177366
plans,-0.15878599628913073,-52033006.94875896
games,-0.15867866767634822,-114008464.08632305
eventually,-0.15865721198649313,-149876142.71710014
measure,-0.1574430059195435,-169003536.51175982
records,-0.15681635323284113,-121269063.95510526
wished,-0.15661325169681986,-18627599.71270823
make,-0.15549491137186738,-2003399.8543338382
gold,-0.15530566210159336,-4351107.054703415
second,-0.15519451626749212,-3688223.057206204
beds,-0.15459263444932678,-208325521.56201118
sitting,-0.15455101689462333,-9421090.813312322
thank,-0.15387764423231656,-10586101.074622843
worried,-0.1536545758402892,-47267920.71544872
spell,-0.1529059392642597,-234548874.91324934
what's,-0.15283025121093974,-4315846.163365995
pressing,-0.15257596614287622,-241150738.10565814
draw,-0.15161260219005784,-83495620.01118664
terribly,-0.15020446603816556,-98983436.7833963
town,-0.14928622471592973,-1041819.9939267604
owned,-0.14849001496305192,-140126966.1778229
run,-0.14763549108443408,-6792370.511564641
rapid,-0.14711258725512177,-145615799.6980804
lies,-0.14704031719748112,-83088584.05050474
peace,-0.14622431455146995,-4733508.625788767
like,-0.14605005805664084,-147660.7496263563
tone,-0.14569953224680698,-5977043.705657253
possible,-0.14535388605778576,-6312656.120536211
deeply,-0.14526870333545258,-49119354.12746447
subject,-0.14480075681034646,-12179051.187042344
flower,-0.14419588387325954,-41485871.281929426
returning,-0.14387112031463772,-92623180.57383166
split,-0.1438368103892342,-69534569.25589983
heavily,-0.1433048841417215,-83877015.53552051
over,-0.143230201065296,-449048.4746266196
interested,-0.14310690443214913,-21359993.4293477
planted,-0.14272997001946364,-163520945.7933895
swear,-0.1412163842133323,-53978096.76981974
middle,-0.14110154471068218,-19485875.894213166
replied,-0.1397155875997449,-558069.4050796942
nothing,-0.13967765558716783,-1317354.6112200757
patience,-0.1392511695179392,-111408667.63679546
load,-0.13877134088936222,-88796953.76143488
gown,-0.138760717849738,-70260470.91252735
does,-0.13845704879990173,-3933311.2815772835
machine,-0.13731666229052922,-1552532.4469385543
bird,-0.13726710127374253,-8728102.534376487
confusion,-0.13724088050501695,-150059351.7191184
cross,-0.13643207597722112,-15598436.466306955
brave,-0.13626804801398232,-52813339.32088802
threatened,-0.1353617102420984,-143902476.96916145
helpless,-0.1350438749820194,-158274741.31690365
p,-0.13453669989620987,-8072636.442309491
politely,-0.13347345673632227,-156957949.91243187
foolish,-0.13284435550907403,-74357109.99485396
month,-0.1318736298290241,-19263932.632506017
created,-0.13153178595916365,-227954838.63713747
seemed,-0.13148598885456317,-860148.0688572127
period,-0.1309334632012012,-20206744.295766488
pleased,-0.12979368727713061,-32745323.000044003
required,-0.12945517500671577,-59423348.150483325
animal,-0.1287172917227355,-22745067.827997334
wine,-0.12835122475344457,-8035272.629431514
tore,-0.12779581815144864,-154425934.41685057
honour,-0.12756447053236344,-7679535.136663736
firmly,-0.12734019508614638,-75588093.6738941
sleep,-0.12632504618155974,-9030181.03254875
brain,-0.12629002055504304,-16238564.820654532
sensible,-0.12618814667140618,-121943378.38519527
hook,-0.12575188095860051,-3907681.101493949
trousers,-0.12537430945969993,-77353573.84097905
