normalized_string
theory of games 
theory of games . assumed
theory of games developed
theory of games developed roger
theory of gaming 
theory of gendered
theory of gendered authorship
theory of gendered authorship holds
theory of generalized
theory of generalized phrase
theory of generalized phrase structure
theory of generalized quantifiers
theory of generalized quantifiers application
theory of generalized quantifiers propose
theory of generative
theory of generative grammar
theory of generative grammar first
theory of generative lexical
theory of generative lexical morphology
theory of genius
theory of genre 
theory of genres
theory of genres prototypes
theory of genres prototypes can
theory of grammar 
theory of grammar advocates
theory of grammar applicable
theory of grammar applicable linguistics
theory of grammar linguistic
theory of grammar linguistic description
theory of grammar man-machine
theory of grammar man-machine interaction
theory of grammar outlined
theory of grammar teaching
theory of grammars
theory of grammars ; instruct
theory of graphemics
theory of graphemics developed
theory of graphemics developed autonomously
theory of graphic
theory of graphic design
theory of graphs 
theory of graphs applications
theory of graphs linguistics
theory of graphs mar
theory of group
theory of group cognition
theory of han4-zi4
theory of han4-zi4 study
theory of han4-zi4 writing
theory of han4-zi4 writing established
theory of hardware
theory of hardware software
theory of harmonious
theory of harmonious proportion
theory of harmonious proportion architecture
theory of heteroglossia
theory of historical
theory of historical computing
theory of historical documents
theory of historical documents hand
theory of historicity 
theory of history 
theory of history broadly
theory of history broadly consummate
theory of history expressed
theory of human
theory of human capacities
theory of human image
theory of human image understanding
theory of human information
theory of human information processing
theory of human literary
theory of human literary performance
theory of human memory
theory of human nature
theory of human psyche
theory of humans
theory of humans process
theory of humans process meaning
theory of humoral
theory of humoral pathology
theory of humour
theory of humour ( see
theory of hybrid
theory of hybrid library
theory of hydraulics
theory of hydraulics constructing
theory of hydraulics constructing flow
theory of hyper-circulation
theory of hyper-circulation can
theory of hyper-circulation can help
theory of hypermedia
theory of hypermedia must
theory of hypermedia must recapitulate
theory of hypermedia take
theory of hypertext 
theory of hypertextual
theory of hypertextual reading
theory of hypertextual reading writing
theory of ideal
theory of ideal authorship
theory of ideal authorship study
theory of ideas 
theory of ideograph
theory of idiolect 
theory of idiolectal
theory of idiolectal co-selection
theory of images
theory of images lies
theory of images lies wait
theory of importance
theory of importance of different
theory of impossibility
theory of impossibility of closed
theory of inclusive
theory of inclusive fitness
theory of inclusive fitness establishes
theory of indexing 
theory of indexing . unfortunately
theory of indices 
theory of indirect
theory of indirect speech
theory of indirect speech acts
theory of induction
theory of inductive
theory of inductive learning
theory of inductive learning aid
theory of inexact
theory of inexact pattern
theory of inexact pattern matching
theory of inference
theory of inference memory
theory of infinite
theory of infinite semiosis
theory of infinite text
theory of infinite text deferral
theory of influence
theory of influence bears
theory of influence bears intriguingly
theory of information
theory of information ( uti
theory of information found
theory of information found way
theory of information pickup
theory of information pickup explains
theory of information systems
theory of innovation
theory of innovation action
theory of instruction 
theory of instruction influenced
theory of integrative
theory of integrative levels
theory of intelligence
theory of intelligent
theory of intelligent reasoning
theory of interdisciplinarity
theory of interface
theory of interface applies
theory of interface applies technological
theory of interface inadequate
theory of interpretation
theory of interpretation . multiple
theory of interpretation context
theory of interpretation of reading
theory of invariants
theory of invariants terms
theory of j.j
theory of j.j . katz
theory of javanese
theory of javanese gamelan
theory of javanese gamelan chief
theory of jean
theory of jean piaget
theory of justification
theory of justification ( haack
theory of justification order
theory of justification order propose
theory of justification three
theory of justification three criteria
theory of karlsson
theory of katz
theory of katz fodor
theory of knowledge 
theory of knowledge . french
theory of knowledge . hope
theory of knowledge . issue
theory of knowledge representation
theory of knowledge representation epistemological
theory of koskenniemi
theory of koskenniemi ( 1983
theory of kr
theory of kr . several
theory of lacan
theory of lacan 150
theory of lacan 150 years
theory of language 
theory of language ( tognini-bonelli
theory of language . appears
theory of language . ensure
theory of language ; one
theory of language able
theory of language acquisition
theory of language acquisition without
theory of language acts
theory of language acts pragmatics
theory of language argues
theory of language argues clause
theory of language choice
theory of language choice chance
theory of language generation
theory of language generation process
theory of language history
theory of language means
theory of language must
theory of language must also
theory of language processing
theory of language processing application
theory of language production
theory of language production comprehension
theory of language structure
theory of language translation
theory of language understanding
theory of language understanding appears
theory of language understanding capable
theory of language understanding implemented
theory of language use
theory of language variation
theory of languages
theory of languages can
theory of languages can compared
theory of langue
theory of langue et
theory of langue et parole
theory of learnable
theory of learning 
theory of learning . include
theory of learning advanced
theory of learning advanced formation
theory of legal
theory of legal information
theory of legal information decision
theory of levels
theory of lexical
theory of lexical conceptual
theory of lexical conceptual structure
theory of lexical diffusion
theory of lexical functions
theory of lexical functions hausmann's
theory of lexical knowledge
theory of lexical statistics
theory of lexical statistics computers
theory of lexicography 
theory of lexicography proposed
theory of lexicography proposed bergenholtz
theory of lexicon
theory of lexicon ' enforced
theory of lexis
theory of lexis opens
theory of lexis opens exciting
theory of light
theory of light optics
theory of light optics hold
theory of linguistic
theory of linguistic deso'iption
theory of linguistic performance
theory of linguistic variation
theory of linguistic variation provide
theory of linguistics
theory of linguistics . applications
theory of linguistics different
theory of link
theory of link given
theory of link given names
theory of literary . convergence
theory of literary allusion
theory of literary art
theory of literary art continues
theory of literary change
theory of literary change creativity
theory of literary change results
theory of literary communication
theory of literary experience
theory of literary meaning
theory of literary text
theory of literary text structures
theory of literary work
theory of literature 
theory of literature ( ever-zohar
theory of literature . discussion
theory of literature : scholar
theory of literature ; conference
theory of literature ; musicology
theory of literature exact
theory of literature exact science
theory of literature general
theory of literature isolated
theory of literature isolated closer
theory of literature media
theory of literature paris
theory of literature paris cuny
theory of literature published
theory of literature published 1948
theory of literature suitable
theory of literature wellek
theory of literature wellek warren
theory of liu4-shul
theory of making
theory of making of technology
theory of man
theory of man deal
theory of manifested
theory of manuscript
theory of manuscript relationships
theory of markup 
theory of matrix
theory of matrix classification
theory of matrix classification solving
theory of meaning
theory of meaning ( whether
theory of meaning - among
theory of meaning believed
theory of meaning bruns
theory of meaning bruns casually
theory of meaning closest
theory of meaning closest wittgenstein's
theory of meaning compared
theory of meaning give
theory of meaning give interesting
theory of meaning idea
theory of meaning includes
theory of meaning model
theory of meaning model intelligent
theory of meaningful
theory of meaningful verbal
theory of meaningful verbal learning
theory of media
theory of media changing
theory of media laws
theory of mediation
theory of mediation . recently
theory of mediation helps
theory of mediation helps us
theory of mediation pod
theory of mediation pod publication
theory of medieval
theory of medieval philology
theory of medieval philology today
theory of medium
theory of medium agent
theory of memorial
theory of memorial reconstruction
theory of memorial reconstruction calls
theory of memorial reconstruction generally
theory of memory 
theory of memory imagination
theory of mental
theory of metaphor
theory of metaphor ( black
theory of metaphor ( henceforth
theory of metaphor according
theory of metaphor according sftm
theory of metaphor black's
theory of metaphor black's interactionist
theory of metaphor know
theory of metaphor narrative
theory of metaphor narrative reconfiguring
theory of metaphor presented
theory of metaphor presented george
theory of metaphors 
theory of meter 
theory of meter use
theory of mind 
theory of mind novel
theory of mind stanford
theory of minimal
theory of minimal syntax
theory of minimal syntax maximal
theory of minimization
theory of minimization of travel
theory of mirth
theory of mirth . procedures
theory of modeling
theory of modeling cai
theory of modeling possible
theory of models
theory of models : let
theory of models digital
theory of models digital humanities
theory of models icons
theory of models respect
theory of moderation
theory of moderation : danger
theory of modern
theory of modern composition
theory of modernist
theory of modernist conjectures
theory of modes
theory of modes ( randel
theory of modes of religiosity
theory of molecular
theory of molecular evolution
theory of montage 
theory of montage-as-collision 
theory of moral
theory of moral sentiments
theory of morphology 
theory of motivation 
theory of mt 
theory of multimedia
theory of multimedia learning
theory of multimedia learning based
theory of multimedia learning developed
theory of multimedia learning one
theory of multimodal
theory of multimodal literacy
theory of multimodal structure
theory of multimodality
theory of multimodality of contemporary
theory of multistage
theory of multistage decision
theory of multistage decision processes
theory of music
theory of music . use
theory of music : one
theory of music director
theory of music mathematical
theory of music mathematical linguistics
theory of music provides
theory of music provides general
theory of music time
theory of music visualization
theory of music visualization proposed
theory of musical
theory of musical structure
theory of mystical
theory of mystical development
theory of mystical states
theory of mysticism 
theory of narrative 
theory of narrative categorisation
theory of narrative categorisation non-binary
theory of narrative coherence
theory of narrative coherence discussion
theory of narrative developed
theory of narrative developed consequence
theory of narrative evolution
theory of narrative focalization
theory of narrative influential
theory of narrative must
theory of narrative must addressed
theory of narrative put
theory of narrative put forth
theory of narrative seems
theory of narrative seems restatable
theory of narrative structure
theory of narrative structure proposed
theory of nation
theory of nation today
theory of natural
theory of natural language
theory of natural language comprehension
theory of natural language meaning
theory of natural language understanding
theory of natural numbers
theory of natural numbers presents
theory of nature
theory of nature meanings
theory of new
theory of new foundation
theory of new foundation geometry
theory of no-growth 
theory of nomad
theory of nomad war
theory of nomad war machine
theory of nostalgia
theory of novel
theory of novel ( tannen
theory of novel provide
theory of novel provide us
theory of number
theory of number of varied
theory of numbers 
theory of numbers computability
theory of old
theory of old english
theory of old english phonology
theory of old english verse
theory of omissions
theory of omissions can
theory of one
theory of one text
theory of optics
theory of optics . yet
theory of optics hold
theory of optics holds
theory of optics radiation
theory of oral
theory of oral composition
theory of oral composition one
theory of oral composition transmission
theory of oral formulaic
theory of oral formulaic heritage
theory of oral grammar
theory of oral grammar chief
theory of oral-formulaic composition
theory of oral-formulaic composition recent
theory of ordering
theory of ordering . one-step
theory of ordering given
theory of ordering given chapter
theory of ordering lexicographic
theory of ordering lexicographic entries
theory of ordering narrow
theory of orderingrrow
theory of origin
theory of origin holds
theory of origin holds works
theory of origin of book
theory of owens
theory of owens two
theory of owens two models
theory of parthood 
theory of particular
theory of particular language
theory of particularly
theory of particularly ' literary
theory of passion
theory of passion yves
theory of passion yves beauvill6
theory of passions
theory of passions often
theory of passions often treated
theory of pauline
theory of pauline authorship
theory of perceive
theory of perceive know
theory of perception 
theory of perception . picking-up
theory of perception hansen
theory of perception hansen considers
theory of perception identifies
theory of perception identifies affordances
theory of performance
theory of performance 
theory of performance serves
theory of performance serves purpose
theory of performance special
theory of performance special reference
theory of performance thus
theory of performance thus closer
theory of performance thus reinforced
theory of performative
theory of performative materiality
theory of performative materiality potential
theory of phonetic
theory of phonetic development
theory of phonology
theory of phonology dictates
theory of phonology dictates every
theory of photography
theory of photography sees
theory of photography sees photographic
theory of phrase
theory of phrase structure
theory of phrase structure grammars
theory of pictures
theory of pictures principal
theory of pictures principal investigator
theory of plot
theory of plot structure
theory of plot structure describe
theory of poetic
theory of poetic devices
theory of poetic expression
theory of poetic frenzy
theory of poetic meter
theory of poetic meter wherein
theory of poetics
theory of poetics one
theory of poetics one might
theory of poetry
theory of poetry adapted
theory of poetry adapted rationalize
theory of poetry organized
theory of poetry organized pause
theory of political
theory of political websites
theory of popular
theory of popular religion
theory of posthuman 
theory of practice
theory of pragmatism
theory of pragmatism . carneades
theory of predication
theory of predication . reasoning
theory of present
theory of presidential
theory of presidential agency
theory of primitives
theory of primitives of word-processing
theory of probability 
theory of probability ( 70
theory of probability metrics
theory of probability proposed
theory of probability proposed pierre
theory of procedural
theory of procedural rhetoric
theory of produced
theory of produced difference
theory of propositions 
theory of prosody
theory of prosody . corpus
theory of psychophysical
theory of psychophysical parallelism
theory of psychophysical parallelism assumes
theory of punctuation
theory of punctuation born
theory of punctuation classifies
theory of questions
theory of questions answers
theory of quests
theory of quests ( quest
theory of quests can
theory of quests can take
theory of random
theory of random selection
theory of reader-response
theory of reader-response terms
theory of reading
theory of reading . today
theory of reading comprehension
theory of reading comprehension comparable
theory of reasons 
theory of recursive
theory of recursive functions
theory of reference 
theory of register
theory of register variation
theory of regular 
theory of relation
theory of relation language
theory of relational
theory of relational model
theory of relational notions
theory of relational notions clarified
theory of relations
theory of relatively
theory of relatively straightforward
theory of relativity 
theory of relativity 1905
theory of relevance
theory of relevance ( sperber
theory of reoccupation
theory of reoccupation pushes
theory of reoccupation pushes us
theory of representation 
theory of representation explain
theory of representation explain valid
theory of representation maintains
theory of representation maintains symbolic
theory of representational
theory of representational language
theory of representational language effects
theory of representational language usage
theory of resulting
theory of resulting corpora
theory of resulting corpora represent
theory of revolution
theory of revolution . learning
theory of rhetorical presidency
theory of rhetorical situation
theory of rhetorical velocity
theory of rhythm
theory of rhythm french
theory of rhythm french poetry
theory of rhythm use
theory of rhythm ~
theory of rhythm ~ 16
theory of romantic
theory of romantic progression
theory of ruin-value
theory of rumors
theory of rumors of plagiarism
theory of scales
theory of scholarly
theory of scholarly editing
theory of scholarly editing well
theory of science 
theory of sciences 
theory of self-orientation
theory of self-orientation of poetical
theory of sema
theory of sema / atics
theory of semantic
theory of semantic fields
theory of semantic fields develops
theory of semantic heuristics
theory of semantic heuristics teaching
theory of semantic networking
theory of semantic processing
theory of semantic r
theory of semantic r e
theory of semantic-pragmatic
theory of semantic-pragmatic coherence
theory of semantics
theory of semantics can
theory of semantics can represent
theory of semantics language
theory of semantics of metaphor
theory of semiotics
theory of semiotics becomes
theory of semiotics becomes obvious
theory of sense
theory of sense ' part
theory of sense sense development
theory of sequence
theory of sequence comparison
theory of sequence comparison adapted
theory of serial
theory of serial correlations
theory of serial correlations partial
theory of set
theory of set complexes
theory of set-complexes music
theory of sexual
theory of sexual selection
theory of shakespeare
theory of shape
theory of shape shading
theory of si
theory of si parsing
theory of sign
theory of sign underpins
theory of signs 
theory of signs . continue
theory of signs conceives
theory of signs conceives representation
theory of signs one
theory of signs proposed
theory of signs proposed peirce
theory of single
theory of single authorship
theory of single authorship thus
theory of single authorship well
theory of skill
theory of skill acquisition
theory of smith
theory of smith solitary
theory of smith solitary author
theory of so-called
theory of so-called ' prime
theory of social
theory of social change
theory of social editing
theory of social interactions
theory of social interactions customs
theory of social preference
theory of social preference 8
theory of software
theory of software simulation
theory of solution
theory of solution used
theory of soul 
theory of south
theory of south asian
theory of spanish
theory of spanish golden
theory of spanish golden age
theory of spatial
theory of spatial production
theory of speech
theory of speech acts
theory of speech acts developed
theory of speech writing
theory of split
theory of split personality
theory of split personality pierre
theory of statistical
theory of statistical pattern
theory of statistical pattern recognition
theory of statistical stylistics
theory of statistics 
theory of statistics . j.l
theory of statistics : thinking
theory of statistics guide
theory of stories
theory of stories proposed
theory of stories proposed intimately
theory of story
theory of story points
theory of story points developed
theory of strategies 
theory of strategies ( new
theory of stratification
theory of stratification . two
theory of stratificational
theory of stratificational grammar
theory of stratificational grammar recognize
theory of streaming
theory of streaming media
theory of streaming video
theory of streaming video relate
theory of stress
theory of stress . describe
theory of strong
theory of structure
theory of structure of textual
theory of structure of tradition
theory of students
theory of students learn
theory of students learn rather
theory of style 
theory of style ( 48
theory of style . good
theory of style . program
theory of style answers
theory of style rhetoric
theory of style shed
theory of style shed light
theory of styles
theory of styles . olsen
theory of styles abstract
theory of stylistic
theory of stylistic change
theory of stylistic change poetry
theory of stylistics 
theory of subject
theory of subject . second
theory of subject of language
theory of subjective
theory of subjective understanding
theory of subjective understanding embodied
theory of subjective understanding proposed
theory of subjectivity 
theory of sublanguages
theory of sublanguages language
theory of sublanguages language subsystems
theory of sublime
theory of sublime : whatever
theory of superiority
theory of superiority complex
theory of suspensions
theory of suspensions ( princeton
theory of suspensions see
theory of suspensions see arthur
theory of swedish
theory of swedish nursery
theory of swedish nursery tunes
theory of symbolic
theory of symbolic depends
theory of syntactic
theory of syntactic change
theory of syntax
theory of syntax ( 1965
theory of syntax ( chomsky
theory of systems
theory of systems formal
theory of technology
theory of technology digital
theory of technology digital literary
theory of technology threatens
theory of technology threatens widen
theory of tei
theory of tei . finally
theory of tei's
theory of tei's interchangeability
theory of term
theory of term discrimination
theory of term value
theory of term value can
theory of text 
theory of text . markup
theory of text encoding
theory of text grammars
theory of text grammars possibly
theory of text hence
theory of text proposing
theory of text proposing scholar's
theory of text scholarly
theory of text scholarly language
theory of text types
theory of text underlies
theory of texts 
theory of texts . may
theory of texts analysis
theory of texts constitutes
theory of texts constitutes proper
theory of texts design
theory of texts general
theory of texts intended
theory of texts see
theory of textual
theory of textual analysis
theory of textual cnticism
theory of textual cnticism noticed
theory of textual computing
theory of textual computing can
theory of textual criticism
theory of textual criticism lost
theory of textual features
theory of textual markup
theory of textual non-self-identity
theory of textual non-self-identity set
theory of textual understanding
theory of textuality
theory of textuality denies
theory of textuality denies possibility
theory of textuality unfortunate
theory of textuality unfortunate effect
theory of thematic
theory of thematic relations
theory of thematic relations used
theory of things
theory of things based
theory of things based objects
theory of thompson
theory of thompson ( 1984
theory of tiny
theory of tiny ontologies
theory of tona#ty
theory of tona#ty . sydney
theory of tonal
theory of tonal bass
theory of tonal music
theory of tonal music developed
theory of tonality 
theory of tonality . sydney
theory of topoi
theory of topoi loci
theory of topoi loci assumes
theory of transformation
theory of transformation one
theory of transformational
theory of transformational generative
theory of transformational generative grammar
theory of transformational grammar
theory of transformational grammar undergoing
theory of transformative
theory of transformative writing
theory of transformative writing technologies
theory of transition
theory of translation 
theory of translation implement
theory of translation message
theory of trend
theory of trend integration
theory of tropes
theory of tropes anthropology
theory of tropes figures
theory of tutoring
theory of tutoring embodied
theory of tutoring embodied collins
theory of types
theory of types of theses
theory of typographic
theory of typographic form
theory of uncertainty 
theory of understanding
theory of understanding ( parsing
theory of use
theory of use of bootstrap
theory of validate
theory of validate abms
theory of value 
theory of value shared
theory of value shared dependency-grammar
theory of values
theory of verification
theory of verification of statistical
theory of verse 
theory of verse empirical
theory of verse empirical metrics
theory of vibrant
theory of vibrant matter
theory of virtue
theory of vision 
theory of visual
theory of visual perception
theory of visual perception postulates
theory of visuality
theory of vocabulary 
theory of word
theory of word emotionality
theory of word order
theory of word order universals
theory of word processing
theory of word processing first
theory of word processing rhetorical
theory of word processing tentative
theory of word-distribution 
theory of word-formation 
theory of world
theory of world . classical
theory of writing
theory of writing ( e.g
theory of writing . habitual
theory of writing [ blanchot
theory ofrrative '
theory ofrrative influential
theory oftion today
thing theory
ties theory
topology theory
trace theory
transformation theory
transitivity theories
translation theories
transmutation theory
truth theory
type theory
understanding theory
unifying theory
usability theory
user theories
utility theory
value theory
vapor theory
variation theory
variety theory
victimization theory
vision theory
window theory
word-field theory
world-systems theory
writing-process theory
zone theory
18th-century theory
Aristotelian theory
C-net theory
Communist Theory
Computer-Based Theory
Derridean theories
Enunciative theories
French theory
GS-Morph Theory
German theory
Global Theories
In Theory
Indological theories
KATR theories
Marxist-Leninist theory
Mathematical Theory
Media-centric theories
Narrative theories
Reader-oriented theories
Special Theory
Specify theories
Standard theories
String Theory
Style Theory
Synecdochic theories
Testable theories
Victorian theories
Z-bar theory
abstract theory
academic theories
accepted theory
accompanying theories
adequate theory
adjusted theory
advanced theories
advanced theory
aesthetic theories
aesthetic theory
aesthetical theories
agro-biological theory
alchemical theory
alternate theory
analytical theory
ancient theories
ancient theory
anti-humanist theories
anti-humanist theory
appropriate theory
archaeoastronomical theories
archaeological theory
architectural theories
architectural theory
archive-building theory
arousal theories
arousal theory
articulated theories
artistic theory
associated theories
associated theory
associative theory
asymptotic theory
auditory theory
auteur theories
auxiliary theories
available theories
available theory
axiomatic theories
axiomatic theory
basic theories
basic theory
behavioral theories
behavioral theory
biological theories
biological theory
bridging theories
broadly-conceived theory
canonical theories
causal theory
cause-oriented theories
centuries-spanning theory
certain theories
certain theory
checklist theories
chiasmatic theories
cinematic theory
clear theories
cognitive theories
cognitive theory
cognitive-developmental theories
coherent theory
combinatorial theory
common theories
common theory
comparable theories
competing theories
complete theory
complex theory
complex-system theory
componential theories
compositional theories
comprehensive theories
comprehensive theory
computational theories
computational theory
computationally-oriented theories
computer-assisted theory
con-vist theory
conceptual theories
congruent theories
connectionist theories
consecrated theory
consistent theory
contemporary theories
contemporary theory
content-analytic theory
contextual theory
contradictory theories
controversial theories
conventional theories
convincing theory
corresponding theories
creative theory
critical theories
critical theory
cultural theories
cultural theory
cunent theory
current theories
current theory
curricular theory
cybernetic theory
cyborg theory
deductive theory
detailed theories
developed theories
dialectometric theory
different theories
different theory
digital theories
digital theory
disciplinary theory
discursive theory
dislocation theory
diverse theories
documentary theory
dominant theories
dominant theory
dramatic theory
early theories
early-dating theory
ecological theories
ecological theory
economic theories
economic theory
educational theories
educational theory
eighteenth-century theories
elaborate theories
elaborate theory
electric theories
electric theory
electromagnetic theory
electronic theory
elegant theories
empirical theories
empirical theory
entire theories
entire theory
epigenetical theories
eponymous theory
ergodic theory
established theories
established theory
ethical theory
ethnographic theory
ethnological theory
etymological theories
evident theories
evolutionary theory
excellent theories
exogenous theories
exogenous theory
explicit theories
explicit theory
extant theory
favourite theory
feminist theories
feminist theory
final theory
finer-grained theories
first theory
first-wave theory
folk theories
folkloristic theories
foregrounding theory
formal theories
formal theory
formalist theories
formalist theory
formalized theories
formalized theory
formulaic theory
formulating theories
four-dimensional theory
fourth-dimensional theories
fractal theory
fragmentary theory
from theory
fruitful theory
full theory
functional theory
future theories
fuzzy theory
fuzzy-set theory
general theories
general theory
generalized theory
generalizing theories
generative theories
generative theory
genre theory
good theory
grammatical theories
grammatical theory
grand theories
grand theory
graphemic theory
great theories
hTtegrated Theory
hermeneutic theory
high theory
high-flown theory
historical theory
historiographical theories
historiographical theory
humanistic theories
humanistic theory
humanistic-informed theory
humoral theories
hyper-text theory
ideal theory
ideological theory
idiosyncratic theory
important theories
inadequate theories
inadequate theory
incipient theory
incorporated theories
indexical theory
individual theories
individualist theory
induding theories
influential theories
influential theory
information-based theories
information-processing theory
informed theory
instructional theory
integrated theories
integrative theories
inter-textual theory
interactionist theory
interdisciplinary theories
interesting theory
interpretative theories
interpreting theories
interpretive theory
intertextual theory
language-independent theory
large-sample theory
latter theories
latter theory
legacy theories
legal theory
legitimate theory
lexical-semantic theory
lexicological theory
limited theory
linguistic theories
linguistic theory
literary theories
literary theory
literary-computing theories
literary-critical theories
logical theories
logical theory
long-term theories
ludological theories
main theories
mainstream theory
major theories
many theories
mathematical theories
meaningful theory
medical theories
medieval theories
mere theory
methodological theory
metrical theory
middle-range theory
modern theories
modern theory
motivated theories
multilevel theory
multivariate-normal theory
musical theory
narratological theories
narratological theory
neoliberal theories
net theory
neural theory
neutral theory
new theories
new theory
non-empirical theories
nontrivial theories
nuanced theories
numerous theories
obsolete theory
only theories
only theory
oral-formulaic theory
organizational theory
original theory
other theories
other theory
overall theory
overarching theory
own theories
own theory
parallel theories
partial theories
particular theories
particular theory
particularistic theories
pedagogic theory
pedagogical theories
pedagogical theory
perceptual theory
personal theories
pet theories
phenomenological theory
philological theories
philological theory
philosophical theories
philosophical theory
phonemic theory
phonetic theory
phonological theory
poetic theory
political theories
political theory
popular theories
popular theory
post-modernist theory
post-structuralist theory
postcolonial theory
posthuman theory
posthumanist theory
postmodern theories
postmodern theory
postmodernist theories
poststructural theory
poststructuralist theories
poststructuralist theory
powerful theories
powerful theory
pragmatic theory
pre-conceived theory
pre-existing theories
pre-existing theory
preconceived theory
predetermined theory
predictive theory
preliminary theory
present theory
prevalent theories
previous theories
probabilistic theory
productive theories
profound theories
projective theory
prominent theories
prospect-refuge theory
proven theories
psychoanalytic theory
psycholinguistic theories
psychological theories
psychological theory
psychometric theory
publicized theories
pure theory
quantitative theory
queer theories
queer theory
radical theory
reader-oriented theory
real theory
reasonable theory
recent theories
recent theory
related theories
related theory
relational theory
relevant theories
reliable theories
representable theories
representational theory
requisite theories
requisite theory
research-the theory
respective theory
rhetorical theory
rigorous theory
rival theories
robust theory
romantic theory
same theory
satisfactory theory
satisfying theories
schematic theory
scientific theories
scientific theory
second theory
semantic theories
semantic theory
seminal theory
semiological theory
semiotic theories
semiotic theory
sever theory
several theories
simple theory
single theory
so-called theory
so-named theories
social theories
social theory
socio-linguistic theory
sociocultural theory
sociological theories
sociological theory
sophisticated theory
sound theories
sound theory
spatial theories
spatial theory
specific theories
specific theory
specious theory
spectral theory
standard theory
standardized theories
statistical theory
stemmatic theory
still-surviving theory
strong theory
structural theories
structural theory
structuratist theory
stylistic theory
stylometric theory
subjective theory
substantive theory
such theories
such theory
supported theory
synergetic theory
systematic theories
systematic theory
systemic theory
systems-based theory
taxonomical theories
tentative theory
terminological theory
text-encoding theory
textual theories
third theory
thought-provoking theories
topological theories
traditional theories
traditional theory
transatlantic theory
transformational theory
true theory
truth-conditional theory
twentieth-century theory
two-level theory
two-sex theory
unconceived theories
undergirding theory
underlying theories
underlying theory
unified theories
unified theory
uniform theory
untested theory
usage-based theory
useful theory
utopian theories
valid theories
validated theories
various theories
viable theory
well-articulated theory
well-based theory
well-formed theory
well-reasoned theory
well-supported theory
well-verified theory
whole theory
yeah theory
āyurvedic theories
